60.175.184.229 - - [01/Dec/2018:00:02:05 +0800] "HEAD / HTTP/1.1" 200 -
112.10.180.139 - - [01/Dec/2018:13:32:49 +0800] "GET /aboutus.html HTTP/1.1" 200 5790
112.10.180.139 - - [01/Dec/2018:13:32:50 +0800] "GET /img/aboutus.jpg HTTP/1.1" 200 2030492
112.10.180.139 - - [01/Dec/2018:13:32:50 +0800] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 67400
112.10.180.139 - - [01/Dec/2018:13:32:55 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
112.10.180.139 - - [01/Dec/2018:13:32:56 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
112.10.180.139 - - [01/Dec/2018:13:32:56 +0800] "GET /Writing-Working.webm HTTP/1.1" 206 488522
112.10.180.139 - - [01/Dec/2018:13:32:56 +0800] "GET /WEB16/register_test HTTP/1.1" 404 1094
223.93.188.66 - - [01/Dec/2018:14:07:57 +0800] "GET / HTTP/1.1" 200 4216
223.93.188.66 - - [01/Dec/2018:14:07:57 +0800] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 48649
223.93.188.66 - - [01/Dec/2018:14:07:57 +0800] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
223.93.188.66 - - [01/Dec/2018:14:07:57 +0800] "GET /css/chat.css HTTP/1.1" 200 2091
223.93.188.66 - - [01/Dec/2018:14:07:57 +0800] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 86927
223.93.188.66 - - [01/Dec/2018:14:07:57 +0800] "GET /css/grayscale.min.css HTTP/1.1" 200 8714
223.93.188.66 - - [01/Dec/2018:14:07:57 +0800] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 70966
223.93.188.66 - - [01/Dec/2018:14:07:57 +0800] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
223.93.188.66 - - [01/Dec/2018:14:07:57 +0800] "GET /js/grayscale.js HTTP/1.1" 200 1294
223.93.188.66 - - [01/Dec/2018:14:07:57 +0800] "GET /js/recordIP.js HTTP/1.1" 200 458
223.93.188.66 - - [01/Dec/2018:14:07:57 +0800] "GET /img/logo.png HTTP/1.1" 200 21064
223.93.188.66 - - [01/Dec/2018:14:08:00 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
223.93.188.66 - - [01/Dec/2018:14:08:00 +0800] "GET /Writing-Working.webm HTTP/1.1" 206 1538282
223.93.188.66 - - [01/Dec/2018:14:08:00 +0800] "GET /WEB16/register_test HTTP/1.1" 404 1094
223.93.188.66 - - [01/Dec/2018:14:08:01 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
223.93.188.66 - - [01/Dec/2018:14:08:03 +0800] "GET /chat.html HTTP/1.1" 200 7236
223.93.188.66 - - [01/Dec/2018:14:08:03 +0800] "GET /js/grayscale.min.js HTTP/1.1" 200 917
223.93.188.66 - - [01/Dec/2018:14:08:03 +0800] "GET /js/chat.js HTTP/1.1" 200 2100
223.93.188.66 - - [01/Dec/2018:14:08:03 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
223.93.188.66 - - [01/Dec/2018:14:08:03 +0800] "GET /img/talk.jpg HTTP/1.1" 200 1658095
223.93.188.66 - - [01/Dec/2018:14:08:38 +0800] "GET /WEB16/deliver?txt=%E4%BD%A0%E5%A5%BD%C2%B7 HTTP/1.1" 500 2622
223.93.188.66 - - [01/Dec/2018:14:09:24 +0800] "GET /WEB16/deliver?txt=%E4%BD%A0%E5%A5%BD HTTP/1.1" 500 2622
223.93.188.66 - - [01/Dec/2018:14:09:46 +0800] "GET /chat.html HTTP/1.1" 200 7236
223.93.188.66 - - [01/Dec/2018:14:09:46 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
223.93.188.66 - - [01/Dec/2018:14:09:55 +0800] "GET /WEB16/deliver?txt=%E5%9C%A8%E5%B9%B2%E5%98%9B HTTP/1.1" 500 2622
223.93.188.66 - - [01/Dec/2018:14:30:48 +0800] "GET /chat.html HTTP/1.1" 200 7236
223.93.188.66 - - [01/Dec/2018:14:30:48 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
223.93.188.66 - - [01/Dec/2018:14:30:54 +0800] "GET /WEB16/deliver?txt=%E8%AF%9D%E8%B4%B9%E5%B9%B2%E6%B4%BB HTTP/1.1" 500 2622
223.93.188.66 - - [01/Dec/2018:14:31:09 +0800] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 294126
223.93.188.66 - - [01/Dec/2018:14:31:09 +0800] "GET /vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 562427
223.93.188.66 - - [01/Dec/2018:14:31:16 +0800] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 67400
223.93.188.66 - - [01/Dec/2018:14:32:04 +0800] "GET /admin HTTP/1.1" 302 -
223.93.188.66 - - [01/Dec/2018:14:32:04 +0800] "GET /admin/ HTTP/1.1" 200 7174
223.93.188.66 - - [01/Dec/2018:14:32:04 +0800] "GET /admin/css/bootstrap.css HTTP/1.1" 200 146010
223.93.188.66 - - [01/Dec/2018:14:32:04 +0800] "GET /admin/css/metisMenu.css HTTP/1.1" 200 1030
223.93.188.66 - - [01/Dec/2018:14:32:04 +0800] "GET /admin/css/sb-admin-2.css HTTP/1.1" 200 8420
223.93.188.66 - - [01/Dec/2018:14:32:04 +0800] "GET /admin/css/morris.css HTTP/1.1" 200 535
223.93.188.66 - - [01/Dec/2018:14:32:04 +0800] "GET /admin/css/font-awesome.css HTTP/1.1" 200 35134
223.93.188.66 - - [01/Dec/2018:14:32:04 +0800] "GET /admin/jquery/jquery.js HTTP/1.1" 200 263767
223.93.188.66 - - [01/Dec/2018:14:32:04 +0800] "GET /admin/js/bootstrap.js HTTP/1.1" 200 69707
223.93.188.66 - - [01/Dec/2018:14:32:05 +0800] "GET /admin/js/metisMenu.js HTTP/1.1" 200 3977
223.93.188.66 - - [01/Dec/2018:14:32:05 +0800] "GET /admin/js/raphael.js HTTP/1.1" 200 312172
223.93.188.66 - - [01/Dec/2018:14:32:05 +0800] "GET /admin/js/morris.js HTTP/1.1" 200 66047
223.93.188.66 - - [01/Dec/2018:14:32:05 +0800] "GET /admin/js/morris-data.js HTTP/1.1" 200 2536
223.93.188.66 - - [01/Dec/2018:14:32:06 +0800] "GET /admin/js/sb-admin-2.js HTTP/1.1" 200 1626
223.93.188.66 - - [01/Dec/2018:14:32:07 +0800] "GET /admin/css/bootstrap.css.map HTTP/1.1" 404 1109
223.93.188.66 - - [01/Dec/2018:14:32:12 +0800] "GET /admin/index.html HTTP/1.1" 200 7174
223.93.188.66 - - [01/Dec/2018:14:32:12 +0800] "GET /admin/css/bootstrap.css.map HTTP/1.1" 404 1109
223.93.188.66 - - [01/Dec/2018:14:32:14 +0800] "GET /test/xiaodou/chat.html HTTP/1.1" 200 4402
223.93.188.66 - - [01/Dec/2018:14:32:14 +0800] "GET /test/xiaodou/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 48649
223.93.188.66 - - [01/Dec/2018:14:32:14 +0800] "GET /test/xiaodou/css/chat.css HTTP/1.1" 200 2091
223.93.188.66 - - [01/Dec/2018:14:32:14 +0800] "GET /test/xiaodou/css/grayscale.min.css HTTP/1.1" 200 8714
223.93.188.66 - - [01/Dec/2018:14:32:14 +0800] "GET /test/xiaodou/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
223.93.188.66 - - [01/Dec/2018:14:32:14 +0800] "GET /test/xiaodou/vendor/jquery/jquery.min.js HTTP/1.1" 200 86927
223.93.188.66 - - [01/Dec/2018:14:32:14 +0800] "GET /test/xiaodou/vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
223.93.188.66 - - [01/Dec/2018:14:32:14 +0800] "GET /test/xiaodou/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 70966
223.93.188.66 - - [01/Dec/2018:14:32:14 +0800] "GET /test/xiaodou/js/grayscale.min.js HTTP/1.1" 200 917
223.93.188.66 - - [01/Dec/2018:14:32:14 +0800] "GET /test/xiaodou/js/chat1.js HTTP/1.1" 200 2635
223.93.188.66 - - [01/Dec/2018:14:32:15 +0800] "GET /test/xiaodou/img/logo.png HTTP/1.1" 200 21064
223.93.188.66 - - [01/Dec/2018:14:32:16 +0800] "GET /test/xiaodou/vendor/bootstrap/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 294126
223.93.188.66 - - [01/Dec/2018:14:32:16 +0800] "GET /test/xiaodou/img/bg-masthead.jpg HTTP/1.1" 404 1118
223.93.188.66 - - [01/Dec/2018:14:32:16 +0800] "GET /test/xiaodou/img/talk.jpg HTTP/1.1" 200 1658095
223.93.188.66 - - [01/Dec/2018:14:32:16 +0800] "GET /test/xiaodou/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 562427
223.93.188.66 - - [01/Dec/2018:14:32:19 +0800] "GET /admin/css/bootstrap.css.map HTTP/1.1" 404 1109
223.93.188.66 - - [01/Dec/2018:14:32:23 +0800] "GET /admin/check.html HTTP/1.1" 200 3629
223.93.188.66 - - [01/Dec/2018:14:32:23 +0800] "GET /admin/js/showResult.js HTTP/1.1" 200 1322
223.93.188.66 - - [01/Dec/2018:14:32:23 +0800] "GET /admin/css/bootstrap.css.map HTTP/1.1" 404 1109
223.93.188.66 - - [01/Dec/2018:14:32:24 +0800] "GET /WEB16/query_ip HTTP/1.1" 200 9418
223.93.188.66 - - [01/Dec/2018:14:32:29 +0800] "GET /admin/search.html HTTP/1.1" 200 4200
223.93.188.66 - - [01/Dec/2018:14:32:29 +0800] "GET /admin/js/inputIPTime.js HTTP/1.1" 200 7294
223.93.188.66 - - [01/Dec/2018:14:32:29 +0800] "GET /admin/css/bootstrap.css.map HTTP/1.1" 404 1109
223.93.188.66 - - [01/Dec/2018:14:32:31 +0800] "GET /admin/css/bootstrap.css.map HTTP/1.1" 404 1109
101.132.188.111 - - [01/Dec/2018:14:34:15 +0800] "GET / HTTP/1.1" 200 4216
47.92.151.67 - - [01/Dec/2018:14:35:28 +0800] "GET / HTTP/1.1" 200 4216
101.132.100.6 - - [01/Dec/2018:14:38:04 +0800] "GET / HTTP/1.1" 200 4216
217.61.105.247 - - [01/Dec/2018:14:50:57 +0800] "GET //MyAdmin/scripts/setup.php HTTP/1.1" 404 1047
88.204.162.250 - - [01/Dec/2018:14:56:49 +0800] "GET / HTTP/1.1" 200 4216
60.191.52.254 - - [01/Dec/2018:15:06:55 +0800] "HEAD / HTTP/1.1" 200 -
93.113.124.199 - - [01/Dec/2018:16:23:04 +0800] "GET / HTTP/1.0" 200 4216
223.93.188.66 - - [01/Dec/2018:16:25:18 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
80.82.78.50 - - [01/Dec/2018:16:45:52 +0800] "GET /cache/global/img/gs.gif HTTP/1.1" 404 1109
80.82.70.187 - - [01/Dec/2018:17:30:39 +0800] "GET /cache/global/img/gs.gif HTTP/1.1" 404 1109
151.234.209.116 - - [01/Dec/2018:18:43:30 +0800] "GET / HTTP/1.1" 200 4216
107.170.211.153 - - [01/Dec/2018:19:47:53 +0800] "GET / HTTP/1.1" 200 4216
120.204.17.71 - - [01/Dec/2018:19:54:07 +0800] "GET /test/xiaodou/chat.html HTTP/1.1" 200 4402
120.204.17.71 - - [01/Dec/2018:19:54:08 +0800] "GET /test/xiaodou/vendor/jquery/jquery.min.js HTTP/1.1" 200 86927
120.204.17.71 - - [01/Dec/2018:19:54:08 +0800] "GET /test/xiaodou/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 70966
120.204.17.71 - - [01/Dec/2018:19:54:08 +0800] "GET /test/xiaodou/vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
120.204.17.71 - - [01/Dec/2018:19:54:08 +0800] "GET /test/xiaodou/js/grayscale.min.js HTTP/1.1" 200 917
120.204.17.71 - - [01/Dec/2018:19:54:09 +0800] "GET /test/xiaodou/js/chat1.js HTTP/1.1" 200 2635
120.204.17.72 - - [01/Dec/2018:19:54:09 +0800] "GET / HTTP/1.1" 200 4216
120.204.17.72 - - [01/Dec/2018:19:54:09 +0800] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 86927
120.204.17.72 - - [01/Dec/2018:19:54:09 +0800] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 70966
120.204.17.72 - - [01/Dec/2018:19:54:10 +0800] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
120.204.17.72 - - [01/Dec/2018:19:54:10 +0800] "GET /js/grayscale.js HTTP/1.1" 200 1294
120.204.17.72 - - [01/Dec/2018:19:54:10 +0800] "GET /js/recordIP.js HTTP/1.1" 200 458
171.13.14.43 - - [01/Dec/2018:20:14:46 +0800] "CONNECT 133.130.126.119:43 HTTP/1.1" 400 -
61.129.6.225 - - [01/Dec/2018:20:52:22 +0800] "GET /test/xiaodou/chat.html HTTP/1.1" 200 4402
61.129.6.225 - - [01/Dec/2018:20:52:22 +0800] "GET /test/xiaodou/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
61.129.6.225 - - [01/Dec/2018:20:52:22 +0800] "GET /test/xiaodou/css/grayscale.min.css HTTP/1.1" 200 8714
61.129.6.225 - - [01/Dec/2018:20:52:22 +0800] "GET /test/xiaodou/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 48649
61.129.6.225 - - [01/Dec/2018:20:52:22 +0800] "GET /test/xiaodou/vendor/jquery/jquery.min.js HTTP/1.1" 200 86927
61.129.6.225 - - [01/Dec/2018:20:52:22 +0800] "GET /test/xiaodou/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 70966
61.129.6.225 - - [01/Dec/2018:20:52:22 +0800] "GET /test/xiaodou/css/chat.css HTTP/1.1" 200 2091
101.89.29.92 - - [01/Dec/2018:20:52:22 +0800] "GET / HTTP/1.1" 200 4216
101.89.29.92 - - [01/Dec/2018:20:52:23 +0800] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 48649
101.89.29.92 - - [01/Dec/2018:20:52:23 +0800] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
101.89.29.92 - - [01/Dec/2018:20:52:23 +0800] "GET /css/chat.css HTTP/1.1" 200 2091
101.89.29.92 - - [01/Dec/2018:20:52:23 +0800] "GET /css/grayscale.min.css HTTP/1.1" 200 8714
101.89.29.92 - - [01/Dec/2018:20:52:23 +0800] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 86927
61.129.6.225 - - [01/Dec/2018:20:52:23 +0800] "GET /test/xiaodou/js/chat1.js HTTP/1.1" 200 2635
61.129.6.225 - - [01/Dec/2018:20:52:23 +0800] "GET /test/xiaodou/js/grayscale.min.js HTTP/1.1" 200 917
61.129.6.225 - - [01/Dec/2018:20:52:23 +0800] "GET /test/xiaodou/vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
61.129.6.225 - - [01/Dec/2018:20:52:24 +0800] "GET /test/xiaodou/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 70966
101.89.29.92 - - [01/Dec/2018:20:52:24 +0800] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
101.89.29.92 - - [01/Dec/2018:20:52:24 +0800] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 70966
101.89.29.92 - - [01/Dec/2018:20:52:24 +0800] "GET /js/grayscale.js HTTP/1.1" 200 1294
101.89.29.92 - - [01/Dec/2018:20:52:25 +0800] "GET /js/recordIP.js HTTP/1.1" 200 458
61.129.6.225 - - [01/Dec/2018:20:52:26 +0800] "GET /test/xiaodou/vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
61.129.6.225 - - [01/Dec/2018:20:52:26 +0800] "GET /test/xiaodou/js/grayscale.min.js HTTP/1.1" 200 917
61.129.6.225 - - [01/Dec/2018:20:52:26 +0800] "GET /test/xiaodou/js/chat1.js HTTP/1.1" 200 2635
61.129.6.225 - - [01/Dec/2018:20:52:26 +0800] "GET /test/xiaodou/img/talk.jpg HTTP/1.1" 200 1658095
61.129.6.225 - - [01/Dec/2018:20:52:26 +0800] "GET /test/xiaodou/img/logo.png HTTP/1.1" 200 21064
61.129.6.225 - - [01/Dec/2018:20:52:26 +0800] "GET /test/xiaodou/img/bg-masthead.jpg HTTP/1.1" 404 1118
101.89.29.92 - - [01/Dec/2018:20:52:27 +0800] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 70966
101.89.29.92 - - [01/Dec/2018:20:52:28 +0800] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
101.89.29.92 - - [01/Dec/2018:20:52:28 +0800] "GET /js/grayscale.js HTTP/1.1" 200 1294
101.89.29.92 - - [01/Dec/2018:20:52:28 +0800] "GET /js/recordIP.js HTTP/1.1" 200 458
101.89.29.92 - - [01/Dec/2018:20:52:28 +0800] "GET /img/logo.png HTTP/1.1" 200 21064
101.89.29.92 - - [01/Dec/2018:20:52:28 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
101.89.29.92 - - [01/Dec/2018:20:52:28 +0800] "GET /vendor/fontawesome-free/webfonts/fa-regular-400.woff HTTP/1.1" 200 18168
101.89.29.92 - - [01/Dec/2018:20:52:28 +0800] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff HTTP/1.1" 200 86876
223.93.188.66 - - [01/Dec/2018:21:07:17 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
139.162.88.63 - - [01/Dec/2018:21:49:28 +0800] "GET /echo.php?info=1234567890 HTTP/1.1" 404 1047
110.232.83.74 - - [01/Dec/2018:22:06:02 +0800] "GET / HTTP/1.1" 200 4216
149.154.134.29 - - [01/Dec/2018:22:19:05 +0800] "GET / HTTP/1.1" 200 4216
112.10.130.146 - - [01/Dec/2018:22:32:26 +0800] "GET / HTTP/1.1" 200 4216
112.10.130.146 - - [01/Dec/2018:22:32:26 +0800] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 48649
112.10.130.146 - - [01/Dec/2018:22:32:26 +0800] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
112.10.130.146 - - [01/Dec/2018:22:32:26 +0800] "GET /css/chat.css HTTP/1.1" 200 2091
112.10.130.146 - - [01/Dec/2018:22:32:26 +0800] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 86927
112.10.130.146 - - [01/Dec/2018:22:32:26 +0800] "GET /css/grayscale.min.css HTTP/1.1" 200 8714
112.10.130.146 - - [01/Dec/2018:22:32:26 +0800] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
112.10.130.146 - - [01/Dec/2018:22:32:26 +0800] "GET /js/recordIP.js HTTP/1.1" 200 458
112.10.130.146 - - [01/Dec/2018:22:32:26 +0800] "GET /img/logo.png HTTP/1.1" 200 21064
112.10.130.146 - - [01/Dec/2018:22:32:26 +0800] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 70966
112.10.130.146 - - [01/Dec/2018:22:32:26 +0800] "GET /js/grayscale.js HTTP/1.1" 200 1294
112.10.130.146 - - [01/Dec/2018:22:32:29 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
112.10.130.146 - - [01/Dec/2018:22:32:29 +0800] "GET /Writing-Working.webm HTTP/1.1" 206 1538282
112.10.130.146 - - [01/Dec/2018:22:32:30 +0800] "GET /WEB16/register_test HTTP/1.1" 404 1094
112.10.130.146 - - [01/Dec/2018:22:32:32 +0800] "GET /chat.html HTTP/1.1" 200 7236
112.10.130.146 - - [01/Dec/2018:22:32:32 +0800] "GET /js/grayscale.min.js HTTP/1.1" 200 917
112.10.130.146 - - [01/Dec/2018:22:32:32 +0800] "GET /js/chat.js HTTP/1.1" 200 2100
112.10.130.146 - - [01/Dec/2018:22:32:32 +0800] "GET /img/talk.jpg HTTP/1.1" 200 1658095
112.10.130.146 - - [01/Dec/2018:22:32:33 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
112.10.130.146 - - [01/Dec/2018:22:33:00 +0800] "GET /WEB16/deliver?txt=%E5%9C%A8%E5%90%97 HTTP/1.1" 500 2622
47.104.197.12 - - [01/Dec/2018:22:34:18 +0800] "CONNECT www.baidu.com:443 HTTP/1.1" 400 -
112.10.130.146 - - [01/Dec/2018:22:35:03 +0800] "GET /index.html HTTP/1.1" 200 4216
112.10.130.146 - - [01/Dec/2018:22:35:04 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
112.10.130.146 - - [01/Dec/2018:22:35:04 +0800] "GET /Writing-Working.webm HTTP/1.1" 206 1054954
112.10.130.146 - - [01/Dec/2018:22:35:04 +0800] "GET /WEB16/register_test HTTP/1.1" 404 1094
112.10.130.146 - - [01/Dec/2018:22:35:05 +0800] "GET /img/bg-masthead.jpg HTTP/1.1" 404 1097
112.10.130.146 - - [01/Dec/2018:22:35:10 +0800] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 140936
